0.553533,0.937812,0.776026,0.219611,0.007750,0.903243,0.834092,0.337246,0.984808,0.805536,2.270842,3.333946,3.348176,2.664462,3.136138,3.338583,2.572138,3.742448,0.000000,0.000000
0.765655,0.780966,0.535409,0.299267,0.156882,0.297589,0.181716,0.584358,0.111175,0.922551,2.541279,1.876131,2.254937,1.806381,2.316218,1.816905,2.519120,2.133463,0.000000,0.000000
0.787217,0.198269,0.797832,0.667211,0.979086,0.198228,0.752309,0.706824,0.195494,0.907388,3.304274,2.582278,2.752159,2.517405,3.000554,2.624638,3.346954,1.786957,0.000000,0.000000
0.783315,0.645904,0.673649,0.918034,0.450734,0.804741,0.371626,0.603772,0.500703,0.167400,2.657187,2.386111,2.344760,3.093930,2.160254,2.204115,2.759701,3.073038,0.000000,0.000000
0.929953,0.310740,0.970262,0.034838,0.493885,0.330759,0.787636,0.070417,0.557159,0.483440,2.070865,1.968265,2.329882,3.308263,1.917549,2.617573,2.707114,1.298543,0.000000,0.000000
0.602954,0.575115,0.286109,0.887822,0.472535,0.768390,0.123087,0.853276,0.478197,0.162727,2.652514,2.217260,2.071707,2.548257,2.204075,1.773144,2.187148,3.143522,0.000000,0.000000
0.350423,0.481595,0.073000,0.450926,0.249281,0.157250,0.377475,0.883342,0.873676,0.610051,2.313742,1.563969,2.229293,2.088190,2.385417,1.975289,1.730465,1.986590,0.000000,0.000000
0.517271,0.090757,0.733024,0.663093,0.080769,0.735872,0.621008,0.144882,0.018857,0.506074,2.002902,1.871799,1.518416,1.866700,2.064840,1.618168,2.245727,2.227965,0.000000,0.000000
0.020638,0.433509,0.399475,0.437948,0.146443,0.835676,0.700292,0.742435,0.696036,0.851558,2.577207,2.475753,1.587034,1.805926,3.356709,1.678547,2.310560,3.174462,0.000000,0.000000
0.487096,0.037519,0.901520,0.441669,0.637089,0.473658,0.357358,0.295374,0.672209,0.227326,2.162737,1.472247,2.103754,2.656172,1.506685,2.753577,1.683447,1.744079,0.000000,0.000000
0.584535,0.423919,0.081787,0.724209,0.477397,0.890863,0.741147,0.820039,0.593088,0.167765,2.349284,2.676609,2.064412,2.314646,3.048193,1.725002,2.463452,3.439608,0.000000,0.000000
0.278414,0.214689,0.585168,0.387569,0.192754,0.585268,0.974890,0.481544,0.864493,0.219781,1.759623,2.485153,2.037038,2.117477,2.334723,2.183378,2.112954,2.168746,0.000000,0.000000
0.866525,0.151464,0.318650,0.780498,0.539904,0.030871,0.072348,0.281309,0.265407,0.511263,2.034435,1.237766,2.025411,2.502044,1.285122,1.660664,2.367000,1.283742,0.000000,0.000000
0.585440,0.601216,0.587904,0.062088,0.693540,0.838118,0.288745,0.557884,0.605047,0.607408,1.905300,2.559090,2.400195,2.067487,2.317506,2.391321,1.767844,3.093423,0.000000,0.000000
0.828825,0.038304,0.163658,0.555172,0.372589,0.504647,0.709408,0.139156,0.531173,0.823496,2.006538,1.669262,2.130298,2.389954,2.352078,1.549242,3.027353,1.648496,0.000000,0.000000
