0.553533,0.937812,0.776026,0.219611,0.007750,0.903243,0.834092,0.337246,0.984808,0.805536,2.344530,3.444584,2.072905,2.043547,2.669756,3.697887,1.235220,0.000000,0.000000,0.000000
0.765655,0.780966,0.535409,0.299267,0.156882,0.297589,0.181716,0.584358,0.111175,0.922551,2.371115,1.727083,1.771049,1.644182,2.770238,1.786265,1.839831,0.000000,0.000000,0.000000
0.787217,0.198269,0.797832,0.667211,0.979086,0.198228,0.752309,0.706824,0.195494,0.907388,3.050849,1.660588,2.644684,2.569816,3.118419,1.244240,2.978285,0.000000,0.000000,0.000000
0.783315,0.645904,0.673649,0.918034,0.450734,0.804741,0.371626,0.603772,0.500703,0.167400,2.376528,1.969220,2.488531,2.515585,2.117042,2.324911,2.179815,0.000000,0.000000,0.000000
0.929953,0.310740,0.970262,0.034838,0.493885,0.330759,0.787636,0.070417,0.557159,0.483440,2.089232,2.142344,2.378917,1.690829,3.077079,1.671189,1.503802,0.000000,0.000000,0.000000
0.602954,0.575115,0.286109,0.887822,0.472535,0.768390,0.123087,0.853276,0.478197,0.162727,1.973989,1.810819,2.210885,2.568233,1.652854,2.187285,2.928696,0.000000,0.000000,0.000000
0.350423,0.481595,0.073000,0.450926,0.249281,0.157250,0.377475,0.883342,0.873676,0.610051,1.683292,2.159395,1.262422,2.117518,1.722974,2.032259,2.809866,0.000000,0.000000,0.000000
0.517271,0.090757,0.733024,0.663093,0.080769,0.735872,0.621008,0.144882,0.018857,0.506074,2.330028,1.266586,1.880801,1.822089,2.167253,1.736975,1.122751,0.000000,0.000000,0.000000
0.020638,0.433509,0.399475,0.437948,0.146443,0.835676,0.700292,0.742435,0.696036,0.851558,2.215036,2.227396,1.857131,2.316841,1.809537,2.401612,2.248861,0.000000,0.000000,0.000000
0.487096,0.037519,0.901520,0.441669,0.637089,0.473658,0.357358,0.295374,0.672209,0.227326,2.266155,1.719253,1.995109,1.509236,2.271473,1.925575,1.811581,0.000000,0.000000,0.000000
0.584535,0.423919,0.081787,0.724209,0.477397,0.890863,0.741147,0.820039,0.593088,0.167765,1.735620,2.179906,2.318496,2.749169,1.613228,2.318798,2.822324,0.000000,0.000000,0.000000
0.278414,0.214689,0.585168,0.387569,0.192754,0.585268,0.974890,0.481544,0.864493,0.219781,1.740607,2.837129,1.644003,2.490171,1.527092,2.342512,1.656524,0.000000,0.000000,0.000000
0.866525,0.151464,0.318650,0.780498,0.539904,0.030871,0.072348,0.281309,0.265407,0.511263,2.015675,1.288727,1.973012,1.762005,2.160271,1.104787,1.698173,0.000000,0.000000,0.000000
0.585440,0.601216,0.587904,0.062088,0.693540,0.838118,0.288745,0.557884,0.605047,0.607408,1.631820,1.990581,2.519769,1.641497,2.157583,2.421516,2.316009,0.000000,0.000000,0.000000
0.828825,0.038304,0.163658,0.555172,0.372589,0.504647,0.709408,0.139156,0.531173,0.823496,2.140405,1.889657,2.212832,1.813528,2.511354,1.786848,1.411317,0.000000,0.000000,0.000000
0.560115,0.573612,0.536112,0.727429,0.563077,0.791353,0.417708,0.285214,0.595665,0.734232,2.410666,1.997578,2.284133,1.844614,2.253298,2.334907,1.725771,0.000000,0.000000,0.000000
0.931054,0.153772,0.047371,0.861303,0.329118,0.441503,0.094228,0.551679,0.097176,0.640841,2.126726,1.121658,2.356916,2.199510,2.341838,1.454582,1.937817,0.000000,0.000000,0.000000
0.281332,0.283894,0.108331,0.701462,0.765003,0.274672,0.538544,0.887661,0.850033,0.032501,1.713232,2.086823,1.882168,2.522844,1.283660,2.020109,3.340886,0.000000,0.000000,0.000000
0.504454,0.271610,0.363432,0.841850,0.025747,0.580904,0.112212,0.157601,0.822057,0.579137,2.168176,1.897241,1.709937,1.766821,1.887857,2.276718,1.075423,0.000000,0.000000,0.000000
0.301751,0.773354,0.317035,0.979166,0.754141,0.459439,0.597823,0.518060,0.617461,0.442651,2.166411,2.429195,2.055643,2.814245,1.529557,2.303223,2.290914,0.000000,0.000000,0.000000
0.227271,0.755821,0.521288,0.196823,0.277574,0.675774,0.290869,0.772697,0.739613,0.845410,2.072794,2.335488,1.764560,1.864926,2.083645,2.654577,2.471694,0.000000,0.000000,0.000000
0.690381,0.576517,0.410814,0.158406,0.024761,0.037826,0.437603,0.260218,0.247397,0.740311,1.732909,1.663569,1.367493,1.455690,2.307773,1.290650,1.160188,0.000000,0.000000,0.000000
0.616408,0.292866,0.226835,0.672596,0.991830,0.084738,0.781319,0.951406,0.662075,0.039712,1.724113,2.224809,2.302674,2.866137,1.629656,1.548200,3.802176,0.000000,0.000000,0.000000
0.431605,0.311338,0.292754,0.433733,0.374029,0.229821,0.027932,0.985083,0.462219,0.129504,1.521610,1.559173,1.450119,2.067459,1.473467,1.473646,3.314805,0.000000,0.000000,0.000000
0.061034,0.163314,0.452108,0.037270,0.239213,0.491987,0.299380,0.268767,0.119348,0.680690,1.557061,1.172853,1.549437,1.358447,1.616784,1.510587,1.383685,0.000000,0.000000,0.000000
0.106388,0.268744,0.893207,0.764673,0.143883,0.505711,0.892465,0.317879,0.103145,0.261680,2.580410,1.886210,1.527617,2.561496,1.887481,1.535760,1.345977,0.000000,0.000000,0.000000
0.685202,0.463089,0.829521,0.027111,0.493550,0.382495,0.466912,0.492443,0.583866,0.126480,1.717239,1.900107,1.947790,1.710470,2.271996,1.822705,1.978551,0.000000,0.000000,0.000000
0.425106,0.372911,0.818961,0.992720,0.364780,0.393189,0.171057,0.505787,0.158277,0.335246,2.701095,1.302345,1.603077,2.513365,2.086770,1.470099,1.876420,0.000000,0.000000,0.000000
0.424378,0.670834,0.769401,0.356245,0.647741,0.580282,0.392836,0.280813,0.416061,0.252937,1.964406,1.926702,2.076280,1.480344,1.943824,2.055277,1.805453,0.000000,0.000000,0.000000
0.723038,0.770077,0.056153,0.146351,0.157622,0.264976,0.450539,0.773394,0.335567,0.309076,1.179030,2.020039,1.667814,1.979515,1.818743,1.834251,2.353900,0.000000,0.000000,0.000000
0.773474,0.247038,0.106794,0.521091,0.736728,0.918000,0.086252,0.623835,0.393011,0.637244,1.791269,1.454680,2.923509,1.772769,2.180773,2.087534,2.515067,0.000000,0.000000,0.000000
0.343702,0.574403,0.373807,0.119118,0.761305,0.097237,0.818210,0.807778,0.224028,0.243013,1.273201,2.101731,1.717425,2.478936,1.454989,1.336944,3.066317,0.000000,0.000000,0.000000
0.590064,0.343355,0.703603,0.609515,0.867376,0.055948,0.889694,0.189691,0.564547,0.770685,2.562325,2.386682,2.013735,2.207686,2.532344,1.415140,1.939341,0.000000,0.000000,0.000000
0.896786,0.251824,0.141001,0.699519,0.836609,0.289537,0.640338,0.036314,0.290346,0.869767,2.377375,1.616320,2.710670,1.788639,2.656085,1.389807,1.839247,0.000000,0.000000,0.000000
0.438454,0.929843,0.637179,0.290223,0.857924,0.952650,0.861771,0.214226,0.236536,0.801593,2.211285,2.741137,2.772974,1.981320,2.339698,2.812549,1.949709,0.000000,0.000000,0.000000
0.698370,0.897908,0.056056,0.189595,0.923853,0.283380,0.478406,0.319362,0.941264,0.891025,1.900145,2.856996,2.477494,1.555050,2.492473,2.893285,2.127837,0.000000,0.000000,0.000000
0.402605,0.247635,0.064743,0.956676,0.394366,0.820062,0.880822,0.637388,0.004717,0.277817,1.982311,1.749423,2.040845,3.288814,1.480059,1.835270,2.206893,0.000000,0.000000,0.000000
