0.553533,0.937812,0.776026,0.219611,0.007750,0.903243,0.834092,0.337246,0.984808,0.805536,2.709630,1.792889,2.621245,2.819542,1.919271,2.740118,2.625381,2.460574,2.205061,3.391420
0.765655,0.780966,0.535409,0.299267,0.156882,0.297589,0.181716,0.584358,0.111175,0.922551,2.516477,1.272797,2.237834,1.719124,2.267887,1.808605,1.597381,2.590762,1.836675,1.469753
0.787217,0.198269,0.797832,0.667211,0.979086,0.198228,0.752309,0.706824,0.195494,0.907388,2.322651,2.432046,2.442194,2.279451,3.345548,2.240975,2.185158,2.903979,2.194353,2.396317
0.783315,0.645904,0.673649,0.918034,0.450734,0.804741,0.371626,0.603772,0.500703,0.167400,2.580335,2.814678,1.869935,2.499863,1.623512,2.325607,2.174606,1.853757,3.046270,1.950958
0.929953,0.310740,0.970262,0.034838,0.493885,0.330759,0.787636,0.070417,0.557159,0.483440,3.056384,1.531284,1.675104,2.701273,1.608868,1.685213,2.498915,1.667650,1.948475,2.902000
0.602954,0.575115,0.286109,0.887822,0.472535,0.768390,0.123087,0.853276,0.478197,0.162727,1.876179,2.714437,2.210586,1.932715,1.996320,2.093196,2.181309,1.802713,2.697451,1.314295
0.350423,0.481595,0.073000,0.450926,0.249281,0.157250,0.377475,0.883342,0.873676,0.610051,1.529954,1.456503,2.881006,1.445234,2.405834,1.705111,2.568271,1.770773,1.518684,2.049690
0.517271,0.090757,0.733024,0.663093,0.080769,0.735872,0.621008,0.144882,0.018857,0.506074,1.766486,1.918942,1.169459,2.300921,1.527592,2.049491,1.559222,1.226892,2.343006,2.158338
0.020638,0.433509,0.399475,0.437948,0.146443,0.835676,0.700292,0.742435,0.696036,0.851558,1.593098,1.921840,2.864754,2.398656,2.405908,2.009826,2.264853,2.072463,2.136311,2.197078
0.487096,0.037519,0.901520,0.441669,0.637089,0.473658,0.357358,0.295374,0.672209,0.227326,1.965826,1.938427,1.771202,1.697278,1.573155,1.569426,2.510717,1.455149,1.781590,2.473843
0.584535,0.423919,0.081787,0.724209,0.477397,0.890863,0.741147,0.820039,0.593088,0.167765,1.630333,2.708898,2.270274,2.734509,1.949031,2.349689,2.151224,1.656549,2.717571,1.956457
0.278414,0.214689,0.585168,0.387569,0.192754,0.585268,0.974890,0.481544,0.864493,0.219781,1.578692,1.543441,2.106994,2.339009,1.458827,2.347874,2.318578,1.262460,1.751689,2.963390
0.866525,0.151464,0.318650,0.780498,0.539904,0.030871,0.072348,0.281309,0.265407,0.511263,1.903647,2.149110,1.478181,1.723945,1.747778,1.789207,1.389206,1.576599,2.432096,1.192581
0.585440,0.601216,0.587904,0.062088,0.693540,0.838118,0.288745,0.557884,0.605047,0.607408,2.147500,2.286125,2.140382,2.191841,2.252234,1.362777,2.124311,2.306313,1.965184,1.855874
0.828825,0.038304,0.163658,0.555172,0.372589,0.504647,0.709408,0.139156,0.531173,0.823496,1.634450,1.809323,2.108987,2.533440,1.894584,2.058488,1.560651,1.735576,2.379203,1.886059
0.560115,0.573612,0.536112,0.727429,0.563077,0.791353,0.417708,0.285214,0.595665,0.734232,2.036753,2.587806,2.072833,2.219673,1.994105,2.090645,1.906282,2.286489,2.529393,1.916476
0.931054,0.153772,0.047371,0.861303,0.329118,0.441503,0.094228,0.551679,0.097176,0.640841,1.963110,2.157021,1.664705,2.096247,1.980841,1.873818,1.267323,1.525270,2.863322,1.097390
0.281332,0.283894,0.108331,0.701462,0.765003,0.274672,0.538544,0.887661,0.850033,0.032501,1.317897,2.277773,2.638009,1.636256,2.268145,2.014372,2.561194,1.869157,1.799173,2.164477
0.504454,0.271610,0.363432,0.841850,0.025747,0.580904,0.112212,0.157601,0.822057,0.579137,1.532063,1.930484,2.041137,1.578032,1.603993,1.874479,1.958054,1.466516,2.307670,1.799822
0.301751,0.773354,0.317035,0.979166,0.754141,0.459439,0.597823,0.518060,0.617461,0.442651,1.901341,2.809888,1.972580,1.836383,2.139939,2.799084,1.857012,2.428816,2.217727,1.933746
0.227271,0.755821,0.521288,0.196823,0.277574,0.675774,0.290869,0.772697,0.739613,0.845410,2.039302,1.624919,2.940904,1.759278,2.463857,1.713202,2.472701,2.437099,1.665232,1.967199
0.690381,0.576517,0.410814,0.158406,0.024761,0.037826,0.437603,0.260218,0.247397,0.740311,2.074339,1.049908,1.720845,1.768088,1.808039,1.541521,1.433785,1.982865,1.488891,1.621514
0.616408,0.292866,0.226835,0.672596,0.991830,0.084738,0.781319,0.951406,0.662075,0.039712,1.578530,2.444824,2.567311,2.022708,2.920576,2.308174,2.574717,2.276656,1.913986,2.122989
0.431605,0.311338,0.292754,0.433733,0.374029,0.229821,0.027932,0.985083,0.462219,0.129504,1.477444,1.574292,2.434779,1.161150,2.152218,1.464692,2.503837,1.453408,1.566951,1.212388
0.061034,0.163314,0.452108,0.037270,0.239213,0.491987,0.299380,0.268767,0.119348,0.680690,1.367943,1.359689,1.506973,1.541659,1.766614,1.131255,1.343164,1.535927,1.279549,1.505482
0.106388,0.268744,0.893207,0.764673,0.143883,0.505711,0.892465,0.317879,0.103145,0.261680,2.067767,1.857940,1.222111,2.149413,1.365706,2.580576,1.933084,1.307366,2.021621,2.691380
