0.553533,0.937812,0.776026,0.219611,0.007750,0.903243,0.834092,0.337246,0.984808,0.805536,3.077913,3.459126,3.482345,3.178200,2.650956,3.409036,2.056535,4.246549,3.467091,2.930382
0.765655,0.780966,0.535409,0.299267,0.156882,0.297589,0.181716,0.584358,0.111175,0.922551,2.445829,2.045793,2.392244,2.004196,2.600751,1.853354,1.992292,2.695234,1.838862,2.642446
0.787217,0.198269,0.797832,0.667211,0.979086,0.198228,0.752309,0.706824,0.195494,0.907388,3.749753,2.398273,3.694473,2.207236,3.455075,2.214597,3.610117,2.118327,3.070195,2.988197
0.783315,0.645904,0.673649,0.918034,0.450734,0.804741,0.371626,0.603772,0.500703,0.167400,2.169122,2.815470,1.807759,3.328811,2.762288,2.659115,2.453705,2.941547,3.007090,2.507554
0.929953,0.310740,0.970262,0.034838,0.493885,0.330759,0.787636,0.070417,0.557159,0.483440,1.776778,3.228446,3.028530,2.368553,2.469221,2.692564,3.547832,1.636669,3.530678,1.629169
0.602954,0.575115,0.286109,0.887822,0.472535,0.768390,0.123087,0.853276,0.478197,0.162727,2.082961,2.773312,1.472584,3.323002,2.500829,2.750515,2.421968,2.707354,2.061928,2.773259
0.350423,0.481595,0.073000,0.450926,0.249281,0.157250,0.377475,0.883342,0.873676,0.610051,1.884787,2.555792,1.718789,2.574433,1.773931,2.632569,2.092909,2.217507,1.998613,2.255585
0.517271,0.090757,0.733024,0.663093,0.080769,0.735872,0.621008,0.144882,0.018857,0.506074,2.068464,2.215525,2.055201,2.132084,1.666067,1.903222,1.600528,2.001916,2.521482,1.418473
0.020638,0.433509,0.399475,0.437948,0.146443,0.835676,0.700292,0.742435,0.696036,0.851558,2.422051,2.487313,2.192563,2.493251,2.074969,2.897801,1.948334,2.891933,2.107235,2.679096
0.487096,0.037519,0.901520,0.441669,0.637089,0.473658,0.357358,0.295374,0.672209,0.227326,1.768238,2.617772,2.382217,2.039086,2.127722,2.013414,2.451706,1.707801,2.449799,1.715208
0.584535,0.423919,0.081787,0.724209,0.477397,0.890863,0.741147,0.820039,0.593088,0.167765,2.176576,2.893377,1.711639,3.092587,2.032454,3.134435,2.651318,2.398236,2.317797,2.838544
0.278414,0.214689,0.585168,0.387569,0.192754,0.585268,0.974890,0.481544,0.864493,0.219781,2.346769,2.431243,2.361045,2.371375,1.381006,3.330885,2.418111,2.209250,2.864382,1.468354
0.866525,0.151464,0.318650,0.780498,0.539904,0.030871,0.072348,0.281309,0.265407,0.511263,2.199375,1.809981,1.835222,2.096336,1.990031,1.687376,2.272996,1.482054,2.214464,1.620039
0.585440,0.601216,0.587904,0.062088,0.693540,0.838118,0.288745,0.557884,0.605047,0.607408,1.850126,2.569454,2.377106,2.499223,2.288804,2.497311,2.282611,2.557696,1.833173,2.804739
0.828825,0.038304,0.163658,0.555172,0.372589,0.504647,0.709408,0.139156,0.531173,0.823496,2.538311,2.341958,2.219972,2.394581,1.808238,2.441061,2.214704,2.196909,2.421491,1.820317
0.560115,0.573612,0.536112,0.727429,0.563077,0.791353,0.417708,0.285214,0.595665,0.734232,2.537594,2.367339,2.297917,2.526734,2.610500,2.280514,1.894878,2.845782,2.263462,2.520872
0.931054,0.153772,0.047371,0.861303,0.329118,0.441503,0.094228,0.551679,0.097176,0.640841,2.307795,2.401911,1.749431,2.875912,2.069699,2.370305,2.440641,2.202419,2.486881,1.666745
0.281332,0.283894,0.108331,0.701462,0.765003,0.274672,0.538544,0.887661,0.850033,0.032501,2.236181,2.588884,1.704963,2.758701,2.214292,2.748219,2.659344,2.047222,2.345489,2.550716
0.504454,0.271610,0.363432,0.841850,0.025747,0.580904,0.112212,0.157601,0.822057,0.579137,2.178904,2.397862,1.629440,2.814359,1.987735,2.325370,1.185454,2.728431,2.281092,1.282455
0.301751,0.773354,0.317035,0.979166,0.754141,0.459439,0.597823,0.518060,0.617461,0.442651,3.008363,1.861139,2.447600,2.758019,3.322470,2.064388,2.180935,3.189690,2.735170,2.552810
0.227271,0.755821,0.521288,0.196823,0.277574,0.675774,0.290869,0.772697,0.739613,0.845410,2.186744,2.526990,2.317929,2.488792,2.389809,2.688899,1.932025,3.150805,1.794224,2.950589
0.690381,0.576517,0.410814,0.158406,0.024761,0.037826,0.437603,0.260218,0.247397,0.740311,1.806841,1.545880,1.910616,1.534279,1.893176,1.359871,1.469900,1.779779,1.838445,1.597123
